TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,2,2,4,3,2,3,3,4,3,3,3,3,3,7,,عدم سرعه انجاز المعامله,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,7,3,3,4,4,3,4,4,4,4,4,4,4,5,3,4,5,4,4,4,4,2,4,4,4,4,4,4,4,3,3,4,4,9,,لاشي,_,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,2,4,2,4,3,3,3,8,,لاشي,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,4,4,5,5,2,4,4,4,4,4,3,3,4,5,5,5,5,3,3,4,4,4,4,1,4,3,3,2,4,2,9,,رسوم الخدمات مرتفع,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,4,4,4,5,5,5,5,5,5,5,3,2,4,5,4,4,4,3,4,3,4,4,4,2,4,4,4,3,3,3,9,,رسوم الخدمات مرتفعه,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,4,3,4,4,3,4,4,4,4,4,5,5,5,3,4,5,5,5,5,4,2,4,2,2,4,4,4,3,3,3,4,3,6,,اخذ كثير من الوقت لإنجاز المعامله,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,3,1,4,4,4,4,5,4,3,4,4,4,3,2,4,4,3,3,4,4,4,3,3,3,4,1,4,2,3,3,3,2,9,,لاشي,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,7,3,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,8,,لاشي,_,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,3,2,2,4,4,4,3,3,3,3,4,5,,عدم دراية بعض الموظفين بالخدمة بشكل مناسب,السرعة ب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,4,3,3,3,4,2,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,8,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,3,2,4,1,4,4,4,4,4,4,2,4,4,4,3,4,2,4,3,3,3,3,4,4,5,4,4,4,4,4,7,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,9,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,1,2,1,1,4,4,2,4,4,5,4,4,4,4,3,3,3,2,2,2,2,2,2,3,5,1,2,2,2,2,8,,ان يكون تعميم رسمي من البلديه قسم التخطيط العمراني لذكر المناطق الرئيسيه المحظورة حاليا لان ?ذا يعمل مشاكل بين مكاتب الاستشاريه والعملاء او الملاك,". غير سعيد في جزئيه التخطيط العمراني الأمور او الخدمات غير واضحه ، هناك تحسن في الدعم الحمدلله",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,3,2,4,1,5,2,5,5,5,5,4,4,4,5,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,9,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,2,2,2,1,2,2,4,4,4,4,4,3,4,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,1,1,0,,"الموظف غير ملم بالخدمه من موظف لموظف اتنقل ، لايوجد تعامل جيد وانتظار طويل ، بطئ في حل المشكلة",.لاشي ابدا,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,1,1,2,2,4,1,5,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,4,4,5,3,2,2,1,1,6,,"تم الاتصال بي وقت الصلاة ولم يم معوده الاتصال مره أخرى . البداله غير جيد تماما ، كا موظفين نحتاج الاتصال للإستفسار لايوجد رد أو اهتمام يجب الحضور للإستفسار،  خدمات الاون لاين تكون أوضح خاصه للمتعامل البعيد عن مكان البلديه. يجيب ان تكون هناك وسيله واتس اب او دردشه فوريه للتسهيل على المتعامل","غير سعيد بالوقت الذي ياخذه الموظف مع العميل جدا طويل،  يجيب ان تكون هناك سرعه في انجاز المعامله  من قبل الموظف ، بعض الموظفين ينشغلون باحاديث جانبيه وتعطل المتعاملين ، اجدهم جدا بطيئين في المعامله",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,3,3,4,1,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,9,,الباركنات زحمه,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,2,7,3,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,4,3,3,3,4,2,4,3,3,3,3,3,8,,لاشي,_,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,3,1,4,4,5,3,4,4,4,4,4,4,3,4,4,3,3,3,3,2,2,3,3,3,4,1,4,3,3,2,2,1,7,,رسوم الاجراء /تعامل الموظفه كان سيئ جدا صزخت علي,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,2,1,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,10,,لا يوجد,المعاملة الجيدة والبشاشة في وجوه الموظفين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2,,,,1,7,3,3,4,5,4,2,4,4,3,4,5,5,4,2,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,4,4,7,,الانتظار,الاهتمام بالأداء والتقييم من قبل مركز الإحصاء,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5,,,,1,7,3,3,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,8,,الإجراءات روتينية والانتظار طويل لحد ما,حسن الاستقبال,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,7,1,1,3,3,2,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,2,4,2,5,5,4,4,4,4,6,,لم يتم انجاز المعاملة بالوقت المحدد,سهولة دفع الرسوم,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,1,1,5,5,5,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,10,,لا يوجد,النظام والترتيب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,4,4,10,,لا يوجد  اي ازعاج,التعامل,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,كل شي,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6,,,,1,7,3,3,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,3,5,5,5,5,5,5,10,,لا يوجد يرجى فقط النظر بمواقف السيارات لازدحامها الدائم,التعامل والمكان ممتاز,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,7,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,5,4,5,4,4,4,8,,لا يوجد,الضيافة  ولو تكون موجودة لاخر اليوم يكون افضل والخدمة جبدة,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6,,,,1,7,3,3,3,5,5,2,5,5,5,5,5,5,4,2,5,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,4,4,7,,عدم الرد علي الدعم الفني في التليفون  وعدم التواصل وعلي النظام,أيضا ان المدراء ومكاتبهم مفتوحة لكافة  المتعاملين,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6,,,,1,8,3,3,4,4,4,2,4,5,5,5,5,5,5,3,5,4,4,5,3,3,4,3,3,3,5,3,5,5,5,5,4,4,7,,عدم التواصل عبر الايميلات والزامية الحضور  لعمليات الدعم الفني للنظام الذي تم من خلاله العطل للمعاملة حيث اني قادمة مخصوص من امارة أبوظبي  العين,التعامل الجيد,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,1,4,4,4,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,5,4,4,4,8,,بطئ الإجراءات من قبل إدارة الماكتب العقارية في استرجاع الضمان البنكي الخاص بمكاتب العقارات وايضا موظفين الاستقبال غير مهتمين وغير مرحبين بالعملاء,التعامل الجيد من قبل مقدمي الخدمة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,5,,,1,7,3,3,3,1,4,5,5,3,5,5,5,5,5,5,5,3,3,3,4,5,3,5,5,3,5,5,5,4,4,5,3,3,8,,يوجد مماطله في الاجراء .,.,Q244_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,.,.,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,,.,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,2,5,5,5,5,4,4,5,4,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,3,3,4,5,5,5,5,10,,Nothing,Nothing,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,4,3,4,4,4,3,4,3,4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,5,5,3,5,4,4,4,4,4,9,,Nil,Nil,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,8,3,3,3,3,3,1,3,3,5,5,5,4,4,4,4,5,3,3,4,5,4,4,4,4,5,4,5,3,3,4,4,4,9,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,3,3,4,4,4,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,3,3,4,4,9,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,2,5,1,1,3,3,3,1,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,3,3,4,4,3,8,,"،","،",Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,3,1,2,2,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,,كول سنتر غير فعال وغير مفيد,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,8,,الباركنات زحمه,.,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,1,1,3,3,4,1,4,3,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,4,5,4,3,3,4,4,10,,"عدم توفر خدمات الرقميه،  الباركنات مزدحمه",الاستقبال وتعامل الموظفيين,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,3,4,4,2,4,3,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,10,,زحمه الباركنات,تعامل جيد لطيف,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,10,,Na,All sevece,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,5,,,1,7,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,8,,Nothing,All,Q244_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,1,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,السرعة والأداء السلس,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,3,3,3,4,4,2,4,4,4,4,4,5,4,3,5,4,4,3,4,3,2,3,3,3,5,3,5,5,5,5,3,3,7,,زيادة الرسوم والمعاملات لا تنجز من اول مرة ويتم الاعادة من اول وجديد خطأ في تقديم المعامل. في النظام من البداية,المكان منظم ومريح,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,7,3,3,5,5,5,4,4,4,4,5,5,5,5,3,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,8,,الانتظار,النظام والتعاون,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5,,,,1,7,3,3,4,4,5,3,4,4,4,4,4,4,5,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,,مواقف السيارات مزدحمة وعندما ركنت السيارة عند المدخل اخذت مخالفة,التعاون,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,3,3,4,2,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,10,,.,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,9,,,1,7,3,3,2,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,5,3,5,3,2,3,2,2,5,,.,.,Q244_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,8,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,8,,لايوجد,لا,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,8,3,3,5,5,2,5,5,5,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,3,5,4,7,,لا يوجد,لاشيء بالتحديد,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,10,,لا يوجد,إنجاز الطلب,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,,اتمنى زيادة عدد ساعات الدوام بحيث تكملة المعاملة,تعاون الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,10,,لا يوجد,الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,5,3,5,3,3,5,3,2,6,,تعطيل القضية لشهور رغم انها بسيطة ولا يوجد حل بالإضافة الي التكلفة,لا يوجد,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,5,1,1,5,5,5,5,5,5,5,2,5,5,3,2,5,5,5,5,5,2,3,5,1,2,5,1,5,3,1,1,2,2,2,,لا يوجد مساعدة وانا من أصحاب الهمم وليس لدي وظيفة و الإجراءات بمبالغ,لا يوجد,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,5,3,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,9,,تقليل النسبة الاشتراك والابليكشن يعلق شوي,إنجاز المعاملة,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,5,3,1,5,5,5,2,5,3,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,3,3,5,5,10,,اتمنى لهم الأفضل,سرعة إنجاز معاملة والموظفين,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,5,1,2,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,3,5,5,10,,الموقع الإلكتروني والدعم الفني,تعامل الموظفين,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,5,4,5,5,3,5,5,5,2,5,5,5,2,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,,اغلب الموظفين بحاجة الي الخبرة و التدريب لسرعة إجراء المعاملة وزيادة عدد الموظفين الأكثر خبرة,لا,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,5,5,10,,لا يوجد,كله زين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,1,5,1,1,5,3,5,5,5,5,5,5,5,5,5,2,5,5,2,2,3,2,3,3,2,2,5,4,5,4,3,3,3,3,4,,لا يوجد مساعدة من قبل الموظفين وتأخير الالمعاملة,لا يوجد,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,8,3,3,5,5,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,8,,الموقع الإلكتروني يحتاج تعديل ومواقف السيارات,الضيافة,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,8,3,1,5,5,5,5,5,5,3,5,5,5,3,5,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,لا يوجد,سهولة التعامل,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,8,4,3,5,5,4,3,4,3,4,4,5,5,4,5,3,5,4,4,4,5,5,5,5,4,5,3,4,4,4,5,5,4,8,,No,Easy access,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,8,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,10,,لا يوجد,تعامل الموظفين,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,10,,لا شي,سهولة وبشاشة الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,5,5,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,5,5,10,,الباركن,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,5,,,1,7,4,3,3,3,3,1,5,5,5,4,4,5,3,5,4,5,5,4,4,3,3,2,2,2,4,4,4,2,2,2,2,1,6,,مقدم الطلب من يوم ?? والى الان لم تتم الخدمه,_,Q244_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5,,,,1,5,1,1,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,9,,لا شي,إرشاد الموظفين وكيفية تكملة الاجراءات,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8,,,,1,8,1,1,4,4,4,4,4,4,4,4,4,4,5,2,4,4,5,4,4,5,4,4,4,3,4,4,4,4,5,5,4,4,8,,الانتظار الطويل,الاستقبال,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,1,1,1,1,4,1,4,1,4,5,4,4,4,1,4,4,4,1,1,1,1,1,1,2,1,1,1,4,2,4,1,1,0,,التأخير والاستفسارات والانتظار والرسوم عاليه وتعامل الموظفين خاصة الحريم,لا يوجد أي شي,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,7,1,1,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,1,4,3,2,3,4,4,8,,لاشي,_,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2,,,,1,7,3,3,4,4,5,1,5,4,5,5,4,4,3,3,4,4,2,4,3,3,4,4,4,4,4,2,4,4,4,4,4,3,9,,لاشي,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4,,,,1,5,1,1,4,4,4,2,4,4,5,4,4,4,3,3,4,5,4,4,3,4,4,4,5,4,4,1,4,4,3,3,4,3,9,,لاشي,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8,,,,1,5,1,1,4,4,4,3,4,4,3,4,4,4,3,1,4,3,2,3,3,2,3,3,2,2,4,3,4,3,3,3,2,3,6,,موظفون الاستقبال عطوني رقم خطأ مما اخر في تخليص معاملتي بسرعه,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8,,,,1,7,5,3,4,4,5,1,5,4,5,5,5,5,3,4,5,4,4,5,4,5,4,4,5,5,4,4,4,4,3,3,4,4,10,,_,_,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6,,,,1,7,3,3,4,4,3,1,4,4,5,4,4,4,3,3,4,3,4,3,4,2,3,4,3,3,4,3,4,4,4,2,3,3,6,,مده الانتظار طويله,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,4,4,4,2,4,4,4,4,4,4,3,2,4,2,2,2,2,2,3,2,3,3,4,3,4,2,2,3,2,1,5,,عدم انجاز المعامله و عدم معرفه الموظفين بالإجراءات,_,Q233_1
